label;date;text
LONGEQ;2026-01-16;INFY - Infosys (in focus with mixed global cues and local market strength) 
LONGEQ;2026-01-16;WIPRO - Wipro (IT sector leadership amid Nifty gains) 
LONGEQ;2026-01-16;
LONGEQ;2026-01-17;2026-01-17 / 08:16 - Saturday
LONGEQ;2026-01-17;
LONGEQ;2026-01-17;"NVDA - Nvidia (analyst bullishness and global equity inflows into tech; AI demand sustaining chips) "
LONGEQ;2026-01-17;MU - Micron Technology (strong recent insider buying and memory sector momentum) 
LONGEQ;2026-01-17;HOVS.NS - HandsOn Global (oversold bounce setup in pre-market) 
LONGEQ;2026-01-17;GEV - GE Vernova (recent uplift on special electricity auction and stock mover status) 
LONGEQ;2026-01-17;RUT - Russell 2000 ETF (small cap strength and record run indicating broad momentum) 
LONGEQ;2026-01-17;
LONGEQ;2026-01-18;2026-01-18 / 08:15 - Sunday
LONGEQ;2026-01-18;
LONGEQ;2026-01-18;NVDA - Nvidia (chip stocks rebound as AI demand and earnings strength lift sector) 
LONGEQ;2026-01-18;TSMC - Taiwan Semiconductor (earnings beat and AI capex driving semiconductor momentum) 
LONGEQ;2026-01-18;BLK - BlackRock (strong earnings and inflows suggesting short-term continuation) 
LONGEQ;2026-01-18;BAESY - BAE Systems (European defence stocks up on geopolitical tension) 
LONGEQ;2026-01-18;ALB - Albemarle (lithium demand driving price breakout and investor interest) 
LONGEQ;2026-01-18;
LONGEQ;2026-01-19;2026-01-19 / 08:15 - Monday
LONGEQ;2026-01-19;
LONGEQ;2026-01-19;PMI.SW - Philip Morris International (pre?market breakout momentum) 
LONGEQ;2026-01-19;RHM.DE - Rheinmetall (Bernstein defense sector support amid geo risk) 
LONGEQ;2026-01-19;SPNT - SiriusPoint (sector expansion and strong ratings) 
LONGEQ;2026-01-19;LLY - Eli Lilly (continued GLP?1 market leadership) 
LONGEQ;2026-01-19;IBEX - Ibex Ltd (record results and guidance lift) 
LONGEQ;2026-01-19;
LONGEQ;2026-01-20;2026-01-20 / 08:15 - Tuesday
LONGEQ;2026-01-20;
LONGEQ;2026-01-20;NVDA - Nvidia (AI demand and strong sector positioning amid mixed market sentiment) 
LONGEQ;2026-01-20;XLI - Industrial Select Sector SPDR (hedge fund inflows into industrials suggest short-term strength) 
LONGEQ;2026-01-20;GM - General Motors (auto demand and defensive buy zones noted after risk rotation) 
LONGEQ;2026-01-20;GOLD - Barrick Gold (safe-haven demand surging with geopolitical/tariff risk) 
LONGEQ;2026-01-20;ADANIPOWER.NS - Adani Power (legal clarity may boost sentiment in India energy) 
LONGEQ;2026-01-20;
LONGEQ;2026-01-21;2026-01-21 / 08:15 - Wednesday
LONGEQ;2026-01-21;
LONGEQ;2026-01-21;GOLD - Newmont Corp (safe haven demand rising on global selloff) 
LONGEQ;2026-01-21;XAUUSD - Barrick Gold (gold prices hitting records amid volatility) 
LONGEQ;2026-01-21;UAL - United Airlines (after?hours solid results lifting airline stocks) 
LONGEQ;2026-01-21;WDC - Western Digital (memory chip inflows amid AI demand) 
LONGEQ;2026-01-21;EMAR.DU - Emaar Properties (UAE stocks up tracking oil and real estate gains) 
LONGEQ;2026-01-21;
LONGEQ;2026-01-22;2026-01-22 / 08:16 - Thursday
LONGEQ;2026-01-22;
LONGEQ;2026-01-22;NVDA - Nvidia (tech sector strength as markets rebound on tariff de?escalation) 
LONGEQ;2026-01-22;GOOGL - Alphabet (market leadership and buy signals amid broad equity rally) 
LONGEQ;2026-01-22;HAL - Halliburton (oil services up after earnings and risk rally) 
LONGEQ;2026-01-22;UAL - United Airlines (earnings beat and travel demand supporting stock) 
LONGEQ;2026-01-22;ASML - ASML Holding (European tech up with global futures gains) 
LONGEQ;2026-01-22;
LONGEQ;2026-01-23;2026-01-23 / 08:16 - Friday
LONGEQ;2026-01-23;
LONGEQ;2026-01-23;NVDA - Nvidia (tech rally as easing trade tensions boost markets) 
LONGEQ;2026-01-23;SPY - S&P 500 ETF (broad market rally after tariff de?escalation) 
LONGEQ;2026-01-23;RUT - Russell 2000 ETF (small?cap strength on relief rally) 
LONGEQ;2026-01-23;TSLA - Tesla (futures rally on robotaxi progress) 
LONGEQ;2026-01-23;GLD - SPDR Gold Trust (safe?haven inflows as gold hits record) 
LONGEQ;2026-01-23;
LONGEQ;2026-01-24;2026-01-24 / 08:15 - Saturday
LONGEQ;2026-01-24;
LONGEQ;2026-01-24;NVDA - Nvidia (tech leadership rebounds as Trump backs off tariff threats and global stocks rally) 
LONGEQ;2026-01-24;MSFT - Microsoft (strong earnings week focus supports tech demand) 
LONGEQ;2026-01-24;AAPL - Apple (big earnings week alongside megacap momentum) 
LONGEQ;2026-01-24;BA - Boeing (flight demand and defense exposure amid geopolitical spending) 
LONGEQ;2026-01-24;SLV - iShares Silver Trust (silver above $100/oz on momentum and safe-haven flows) 
LONGEQ;2026-01-24;
LONGEQ;2026-01-25;2026?01?25 / 08:15 - Sunday
LONGEQ;2026-01-25;
LONGEQ;2026-01-25;NVDA - Nvidia (big tech rebounds as geopolitical tensions ease and earnings wave looms) 
LONGEQ;2026-01-25;MSFT - Microsoft (tech cycle support with earnings focus and AI demand) 
LONGEQ;2026-01-25;META - Meta Platforms (momentum from earnings catalysts and market breadth) 
LONGEQ;2026-01-25;GLD - SPDR Gold Shares (gold near record on safe?haven flows) 
LONGEQ;2026-01-25;XME - SPDR Metals & Mining ETF (materials strength amid inflation/inflation signal) 
LONGEQ;2026-01-25;
LONGEQ;2026-01-26;2026?01?26 / 08:16 - Monday
LONGEQ;2026-01-26;
LONGEQ;2026-01-26;NVDA – Nvidia (tech momentum from AI and memory demand persists)
LONGEQ;2026-01-26;XOM – Exxon Mobil (oil prices up on supply risk and hard?asset flows) 
LONGEQ;2026-01-26;GLD – SPDR Gold Shares (gold at record highs on safe?haven rotation) 
LONGEQ;2026-01-26;FTSE – FTSE 100 ETF (European stocks rally on eased trade tensions) 
LONGEQ;2026-01-26;RUT – Russell 2000 ETF (small caps surge amid risk asset advance) 
LONGEQ;2026-01-26;
LONGEQ;2026-01-27;2026-01-27 / 08:15 - Tuesday
LONGEQ;2026-01-27;
LONGEQ;2026-01-27;NVDA - Nvidia (Asia indexes record highs driven by expected big tech earnings) 
LONGEQ;2026-01-27;AAPL - Apple (listed among top gainers as markets price in earnings week) 
LONGEQ;2026-01-27;CSCO - Cisco (premarket top mover on earnings anticipation) 
LONGEQ;2026-01-27;XLB - Materials Select Sector SPDR (commodity and base metals strength on safe haven and cyclical bounce) 
LONGEQ;2026-01-27;GLD - SPDR Gold Shares (gold rally continues with dollar weakness) 
LONGEQ;2026-01-27;
LONGEQ;2026-01-28;2026-01-28 / 08:15 - Wednesday
LONGEQ;2026-01-28;
LONGEQ;2026-01-28;ASML - ASML Holding (pre-market earnings beat expected, capital equipment demand strength) 
LONGEQ;2026-01-28;SBUX - Starbucks (pre-market report, strong retail demand signal) 
LONGEQ;2026-01-28;T - AT&T (pre-market earnings catalyst, stable telecom cash flows) 
LONGEQ;2026-01-28;MSFT - Microsoft (tech earnings optimism supporting market highs) 
LONGEQ;2026-01-28;GLD - SPDR Gold Shares (precious metals continuing strong upward move) 
LONGEQ;2026-01-28;
LONGEQ;2026-01-29;2026-01-29 / 08:15 - Thursday
LONGEQ;2026-01-29;
LONGEQ;2026-01-29;META - Meta Platforms (stock up on Q4 beat and strong guidance) 
LONGEQ;2026-01-29;NVDA - Nvidia (AI chip approval and tech rally extend) 
LONGEQ;2026-01-29;SEAG - Seagate Technology (big earnings beat fueling momentum) 
LONGEQ;2026-01-29;TXN - Texas Instruments (strong outlook and recovery signs) 
LONGEQ;2026-01-29;FEED - ENvue Medical (pre?market large percentage gainer) 
LONGEQ;2026-01-29;
LONGEQ;2026-01-30;2026-01-30 / 08:15 - Friday
LONGEQ;2026-01-30;
LONGEQ;2026-01-30;META – Meta Platforms (earnings beat supports momentum) 
LONGEQ;2026-01-30;TSLA – Tesla (better?than?expected earnings upside) 
LONGEQ;2026-01-30;AAPL – Apple (strong revenue report lifts sentiment) 
LONGEQ;2026-01-30;CAT – Caterpillar (earnings strength and industrial demand) 
LONGEQ;2026-01-30;XOM – Exxon Mobil (oil price rally on geopolitical risk) 
LONGEQ;2026-01-30;
LONGEQ;2026-01-31;2026?01?31 / 08:15 ? Saturday
LONGEQ;2026-01-31;
LONGEQ;2026-01-31;AAPL – Apple (recent gains amid broad equity resilience and earnings optimism) 
LONGEQ;2026-01-31;AMZN – Amazon (earnings catalysts in heavy reporting week and strong sector positioning) 
LONGEQ;2026-01-31;VZ – Verizon (defensive telecom outperforming amid market volatility) 
LONGEQ;2026-01-31;XOM – Exxon Mobil (energy demand and crude support in risk?on flows) 
LONGEQ;2026-01-31;TSM – Taiwan Semiconductor (Asia equities support and AI demand drivers) 
LONGEQ;2026-01-31;
LONGEQ;2026-02-02;2026?02?02 / 08:15 - Monday
LONGEQ;2026-02-02;
LONGEQ;2026-02-02;PHOEB – Phoenix Asia Holdings (recent breakout strong momentum) 
LONGEQ;2026-02-02;FATBB – FAT Brands (extreme gainer on high volume) 
LONGEQ;2026-02-02;ORKT – Orangekloud Technology (high percentage move today) 
LONGEQ;2026-02-02;ELPW – Elong Power Holding (massive intraday rally) 
LONGEQ;2026-02-02;INLIF – INLIF (sustained heavy gain momentum) 
LONGEQ;2026-02-02;
LONGEQ;2026-02-03;2026?02?03 / 08:15 - Tuesday
LONGEQ;2026-02-03;
LONGEQ;2026-02-03;META – Meta Platforms (strong earnings surprise lifting shares) 
LONGEQ;2026-02-03;NKE – Nike (consumer strength theme in resilient markets) 
LONGEQ;2026-02-03;HSBC – HSBC Holdings (European financials leading STOXX gains) 
LONGEQ;2026-02-03;EMR – Emerson Electric (industrial demand in mixed global backdrop) 
LONGEQ;2026-02-03;TSM – Taiwan Semiconductor (Asia tech focus amid hedge fund reallocation) 
LONGEQ;2026-02-03;
LONGEQ;2026-02-04;2026?02?04 / 08:15 - Tuesday
LONGEQ;2026-02-04;
LONGEQ;2026-02-04;STX - Seagate Technology (earnings beat sparked strong recent momentum) 
LONGEQ;2026-02-04;SMCI - Super Micro Computer (late session gains on tech demand rebound) 
LONGEQ;2026-02-04;XOM - Exxon Mobil (oil up on geopolitical tension supporting energy) 
LONGEQ;2026-02-04;GLD - SPDR Gold Trust (gold rebound amid risk sentiment) 
LONGEQ;2026-02-04;AAPL - Apple (ongoing earnings strength in mega?caps) 
LONGEQ;2026-02-04;
LONGEQ;2026-02-05;2026?02?05 / 08:15 - Thursday
LONGEQ;2026-02-05;
LONGEQ;2026-02-05;"AMGN - Amgen (unexpected strength lifted Dow; healthcare resilience) "
LONGEQ;2026-02-05;LLY - Eli Lilly (robust earnings drove shares up sharply) 
LONGEQ;2026-02-05;WMT - Walmart (AI adoption narrative supported relative strength) 
LONGEQ;2026-02-05;CVX - Chevron (energy gained on crude strength and rotation) 
LONGEQ;2026-02-05;UBS - UBS Group (buybacks and cost savings underpin stock) 
LONGEQ;2026-02-05;
LONGEQ;2026-02-06;2026?02?06 / 08:15 - Friday
LONGEQ;2026-02-06;
LONGEQ;2026-02-06;SGEN - Societe Generale (raised profit target and strong earnings beat) 
LONGEQ;2026-02-06;N225 - Nikkei Index?ETF (Japan stocks up despite global selloff, short squeeze potential) 
LONGEQ;2026-02-06;TLT - Long?Term Treasuries ETF (risk off flows could lift bonds and yields adjust) 
LONGEQ;2026-02-06;PHIB - Phibro Animal Health (reported strong results and big share gains) 
LONGEQ;2026-02-06;CARD - Cardinal Health (surged on earnings strength) 
LONGEQ;2026-02-06;
LONGEQ;2026-02-07;2026?02?07 / 08:15 - Saturday
LONGEQ;2026-02-07;
LONGEQ;2026-02-07;SMCI – Super Micro Computer (tech bounce after recent selloff) 
LONGEQ;2026-02-07;NVDA – Nvidia (chipmakers lead rebound in equities) 
LONGEQ;2026-02-07;CAT – Caterpillar (industrial strength with broader market gains) 
LONGEQ;2026-02-07;LUMN – Lumentum Holdings (record high momentum) 
LONGEQ;2026-02-07;RH – Robinhood Markets (crypto and equities rally lift shares) 
LONGEQ;2026-02-07;
LONGEQ;2026-02-07;This automation has been paused due to too many unread executions. You can resume it in automations settings or by asking ChatGPT.
LONGEQ;2026-02-07;Produce daily short-term EQ trade recommendations
LONGEQ;2026-02-07;
LONGEQ;2026-02-09;2026?02?09 / 08:16 - Monday
LONGEQ;2026-02-09;
LONGEQ;2026-02-09;NVDA – Nvidia (tech sector rebound on global markets rally) 
LONGEQ;2026-02-09;AMD – Advanced Micro Devices (chip stocks gained with Asian/US sentiment) 
LONGEQ;2026-02-09;AAPL – Apple (mega?caps up supporting broad indices) 
LONGEQ;2026-02-09;JPM – JPMorgan Chase (financials outperform with stocks up) 
LONGEQ;2026-02-09;SBI.NS – State Bank of India (record profits lifted shares) 
LONGEQ;2026-02-09;
LONGEQ;2026-02-10;2026?02?10 / 08:16 - Tuesday
LONGEQ;2026-02-10;
LONGEQ;2026-02-10;NVDA - Nvidia (tech rebound globally as Asian stocks hit record and chip stocks rally) 
LONGEQ;2026-02-10;AMD - Advanced Micro Devices (semiconductor momentum continues with strong gains in chip sector) 
LONGEQ;2026-02-10;ORCL - Oracle (analyst upgrade driving price action and software rebound) 
LONGEQ;2026-02-10;KR - Kroger (gained on CEO change and consumer discretionary strength) 
LONGEQ;2026-02-10;CME - CME Group (new 1?year high on positive analyst activity and strong flows) 
LONGEQ;2026-02-10;
LONGEQ;2026-02-11;2026-02-11 / 08:16 - Wednesday
LONGEQ;2026-02-11;
LONGEQ;2026-02-11;UBNT - Ubiquiti (strong earnings beat driving momentum) 
LONGEQ;2026-02-11;CIFR - Cipher Mining (AI data-center narrative lifting shares) 
LONGEQ;2026-02-11;QS - QuantumScape (earnings catalyst and guidance focus) 
LONGEQ;2026-02-11;SF - Stifel Financial (revenue growth and corporate action catalyst) 
LONGEQ;2026-02-11;RACE - Ferrari (analyst upgrade after earnings repricing) 
LONGEQ;2026-02-11;
LONGEQ;2026-02-12;2026-02-12 / 08:16 - Thursday
LONGEQ;2026-02-12;
LONGEQ;2026-02-12;"ON - ON Semiconductor (analyst target raised; semis showing relative strength) "
LONGEQ;2026-02-12;TDC - Teradata (strong earnings guidance driving momentum) 
LONGEQ;2026-02-12;BWA - BorgWarner (post-earnings surge and sector rotation into cyclicals) 
LONGEQ;2026-02-12;DIOD - Diodes Inc (bullish forward guidance lifting semiconductor names) 
LONGEQ;2026-02-12;7203.T - Toyota Motor (Japan equities rally on policy optimism) 
LONGEQ;2026-02-12;
LONGEQ;2026-02-13;2026-02-13 / 08:16 - Friday
LONGEQ;2026-02-13;
LONGEQ;2026-02-13;AMAT - Applied Materials (strong earnings and bullish AI chip outlook driving post?earnings momentum) 
LONGEQ;2026-02-13;ANET - Arista Networks (AI hardware strength while broader tech sells off, relative leadership) 
LONGEQ;2026-02-13;MCD - McDonald's (defensive rotation as volatility rises and growth weakens) 
LONGEQ;2026-02-13;TJX - TJX Companies (consumer defensive strength during risk?off market tone) 
LONGEQ;2026-02-13;SIEMENSENERGY.DE - Siemens Energy (AI?driven power demand tailwind supporting energy infrastructure stocks) 
LONGEQ;2026-02-13;
LONGEQ;2026-02-14;2026-02-14 / 08:15 - Saturday
LONGEQ;2026-02-14;
LONGEQ;2026-02-14;AMAT - Applied Materials (strong earnings reaction while broader tech weak) 
LONGEQ;2026-02-14;ANET - Arista Networks (AI infrastructure demand driving post-earnings momentum) 
LONGEQ;2026-02-14;SAF.PA - Safran (defense sector strength amid European rotation) 
LONGEQ;2026-02-14;FORM - FormFactor (semiconductor test equipment momentum and recent rally) 
LONGEQ;2026-02-14;MCD - McDonald's (defensive flows as volatility and AI fears pressure growth stocks) 
LONGEQ;2026-02-14;
LONGEQ;2026-02-15;2026-02-15 / 08:16 - Sunday
LONGEQ;2026-02-15;
LONGEQ;2026-02-15;PANW - Palo Alto Networks (earnings catalyst and AI cybersecurity demand in focus) 
LONGEQ;2026-02-15;ADBE - Adobe (software weakness rotation favors short-term rebounds after sector selloff) 
LONGEQ;2026-02-15;NEM - Newmont (gold strength highlighted amid volatility and macro uncertainty) 
LONGEQ;2026-02-15;TOL - Toll Brothers (homebuilder momentum noted ahead of earnings-driven interest) 
LONGEQ;2026-02-15;ZTS - Zoetis (forecast-driven upside after guidance beat sparked buying) 
LONGEQ;2026-02-15;
LONGEQ;2026-02-16;2026-02-16 / 08:16 - Monday
LONGEQ;2026-02-16;
LONGEQ;2026-02-16;DHI - D.R. Horton (homebuilders showing relative strength while megacap tech weakens) 
LONGEQ;2026-02-16;AMAT - Applied Materials (semiconductor capex tailwind and strong chip momentum) 
LONGEQ;2026-02-16;WMT - Walmart (earnings focus and defensive consumer positioning this week) 
LONGEQ;2026-02-16;NXT.AX - NextDC (AI data?center theme holding up despite tech selloff) 
LONGEQ;2026-02-16;WTC.AX - WiseTech Global (recent sharp rally signaling tech rotation strength) 
LONGEQ;2026-02-16;
LONGEQ;2026-02-17;2026-02-17 / 08:16 - Tuesday
LONGEQ;2026-02-17;
LONGEQ;2026-02-17;Recs:
LONGEQ;2026-02-17;TSM - Taiwan Semiconductor (capital rotation toward chip manufacturers during big?tech valuation reset) 
LONGEQ;2026-02-17;WMT - Walmart (capital inflows into defensive retail as AI spending fears hit tech) 
LONGEQ;2026-02-17;NVDA - NVIDIA (earnings anticipation and AI infrastructure demand volatility create intraday momentum) 
LONGEQ;2026-02-17;LVMUY - LVMH (luxury volatility and hedge?fund positioning driving short?term price swings) 
LONGEQ;2026-02-17;V - Visa (payment networks supported by event?driven economic activity headlines) 
LONGEQ;2026-02-17;
LONGEQ;2026-02-18;2026-02-18 / 08:16 - Wednesday
LONGEQ;2026-02-18;
LONGEQ;2026-02-18;Recs:
LONGEQ;2026-02-18;RYAAY - Ryanair (airlines bid as oil drops on US-Iran progress reducing fuel pressure) 
LONGEQ;2026-02-18;SAN - Banco Santander (European financials leading regional equity gains) 
LONGEQ;2026-02-18;RIO - Rio Tinto (metals strength and structural demand theme supporting miners) 
LONGEQ;2026-02-18;NAB.AX - National Australia Bank (bank earnings momentum and profit growth newsflow) 
LONGEQ;2026-02-18;XOM - Exxon Mobil (record Asian crude demand supporting energy flows despite geopolitics) 
LONGEQ;2026-02-18;
LONGEQ;2026-02-19;2026-02-19 / 08:15 - Thursday
LONGEQ;2026-02-19;
LONGEQ;2026-02-19;Recs:
LONGEQ;2026-02-19;NVDA - NVIDIA (AI chip deal momentum driving global tech rally and intraday volatility) 
LONGEQ;2026-02-19;ASML - ASML Holding (semiconductor equipment strength with fresh buy signals in AI-led rebound) 
LONGEQ;2026-02-19;BAESY - BAE Systems (defence sector outperforming on geopolitical tension and strong orders) 
LONGEQ;2026-02-19;XOM - Exxon Mobil (oil surge tied to Iran risk supporting energy equities) 
LONGEQ;2026-02-19;BHP - BHP Group (miners bid as global markets rotate into banks, energy, and resources) 
LONGEQ;2026-02-19;
LONGEQ;2026-02-20;2026-02-20 / 08:16 - Friday
LONGEQ;2026-02-20;
LONGEQ;2026-02-20;Recs:
LONGEQ;2026-02-20;SMCI - Super Micro Computer (AI server demand and high news-driven volatility favor intraday continuation)
LONGEQ;2026-02-20;RHM.DE - Rheinmetall (persistent Europe defense strength on geopolitical risk headlines)
LONGEQ;2026-02-20;XOM - Exxon Mobil (oil-sensitive momentum as energy reacts to supply risk newsflow)
LONGEQ;2026-02-20;TSM - Taiwan Semiconductor (semiconductor sentiment tied to AI capex and sector rotation)
LONGEQ;2026-02-20;BABA - Alibaba (China tech rebounds on stimulus expectations and macro headlines)
LONGEQ;2026-02-20;
LONGEQ;2026-02-21;2026-02-21 / 08:16 - Saturday
LONGEQ;2026-02-21;
LONGEQ;2026-02-21;Recs:
LONGEQ;2026-02-21;NVDA - NVIDIA (AI earnings focus and supply deal momentum driving semiconductor flows) 
LONGEQ;2026-02-21;TSM - Taiwan Semiconductor (benefits from AI chip demand and production positioning) 
LONGEQ;2026-02-21;XOM - Exxon Mobil (oil supported by geopolitical tension and higher crude prices) 
LONGEQ;2026-02-21;LMT - Lockheed Martin (defense bid tied to rising geopolitical risk sentiment) 
LONGEQ;2026-02-21;WMT - Walmart (defensive retail strength during tech rotation and volatility) 
LONGEQ;2026-02-21;
LONGEQ;2026-02-22;2026-02-22 / 08:16 - Sunday
LONGEQ;2026-02-22;
LONGEQ;2026-02-22;Recs:
LONGEQ;2026-02-22;NVDA - NVIDIA (earnings focus and AI capex momentum driving short-term volatility) 
LONGEQ;2026-02-22;LMT - Lockheed Martin (defense stocks bid on Iran tensions and military mobilization headlines) 
LONGEQ;2026-02-22;XOM - Exxon Mobil (oil rising on geopolitical risk and tariff escalation expectations) 
LONGEQ;2026-02-22;ASML - ASML Holding (semiconductor infrastructure favored amid AI spending rotation) 
LONGEQ;2026-02-22;MC.PA - LVMH (European luxury strength as STOXX 600 hits records on earnings outlook) 
LONGEQ;2026-02-22;
LONGEQ;2026-02-23;2026-02-23 / 08:16 - Monday
LONGEQ;2026-02-23;
LONGEQ;2026-02-23;Recs:
LONGEQ;2026-02-23;XOM - Exxon Mobil (oil spike risk from US-Iran escalation and supply fears) 
LONGEQ;2026-02-23;NVDA - NVIDIA (earnings catalyst and AI-sector volatility focus) 
LONGEQ;2026-02-23;TSM - Taiwan Semiconductor (AI supply chain momentum and chip demand trend) 
LONGEQ;2026-02-23;LMT - Lockheed Martin (defense bid on rising geopolitical and strike risk headlines) 
LONGEQ;2026-02-23;RDS.A - Shell (energy strength tied to crude breakout and tariff-driven macro uncertainty) 
LONGEQ;2026-02-23;
LONGEQ;2026-02-24;2026-02-24 / 08:15 - Tuesday
LONGEQ;2026-02-24;
LONGEQ;2026-02-24;Recs:
LONGEQ;2026-02-24;NVDA - NVIDIA (earnings catalyst and AI volatility focus driving pre?event positioning) 
LONGEQ;2026-02-24;XOM - Exxon Mobil (oil supported by geopolitical risk and rising crude prices) 
LONGEQ;2026-02-24;BHP - BHP Group (resources bid as markets rotate into commodities and miners) 
LONGEQ;2026-02-24;LLY - Eli Lilly (healthcare strength after positive drug trial momentum) 
LONGEQ;2026-02-24;AAPL - Apple (large?cap rebound attempt amid tariff?driven volatility) 
LONGEQ;2026-02-24;
LONGEQ;2026-02-25;2026-02-25 / 08:16 - Wednesday
LONGEQ;2026-02-25;
LONGEQ;2026-02-25;Recs:
LONGEQ;2026-02-25;NVDA - NVIDIA (earnings catalyst and AI-driven global tech rally increasing intraday momentum) 
LONGEQ;2026-02-25;TSM - Taiwan Semiconductor (chipmakers bid as AI hardware demand pushes Asian markets higher) 
LONGEQ;2026-02-25;XOM - Exxon Mobil (oil rising on US-Iran tension and supply risk premium) 
LONGEQ;2026-02-25;ASML - ASML Holding (semiconductor equipment leveraged to renewed AI investment flows) 
LONGEQ;2026-02-25;SK Hynix - SK Hynix (memory chip surge tied to AI boom and shortage narrative) 
LONGEQ;2026-02-25;
LONGEQ;2026-02-26;2026-02-26 / 08:16 - Thursday
LONGEQ;2026-02-26;
LONGEQ;2026-02-26;Recs:
LONGEQ;2026-02-26;NVDA - NVIDIA (AI revenue forecast lifting global tech sentiment and intraday volatility) 
LONGEQ;2026-02-26;AMD - Advanced Micro Devices (AI infrastructure spending headlines supporting chip momentum) 
LONGEQ;2026-02-26;XOM - Exxon Mobil (oil elevated on US-Iran geopolitical tension and supply risk) 
LONGEQ;2026-02-26;DELL - Dell Technologies (earnings-day catalyst with AI server demand narrative) 
LONGEQ;2026-02-26;LMT - Lockheed Martin (rare-earth shortages and geopolitical risk favor defense names) 
LONGEQ;2026-02-26;
LONGEQ;2026-02-27;2026-02-27 / 08:16 - Friday
LONGEQ;2026-02-27;
LONGEQ;2026-02-27;Recs:
LONGEQ;2026-02-27;DELL - Dell Technologies (AI server demand driving strong guidance and share momentum) 
LONGEQ;2026-02-27;NFLX - Netflix (Paramount bid dynamics lifting content stock after deal shift) 
LONGEQ;2026-02-27;BP - BP (energy names supported by geopolitical risk and higher crude prices) 
LONGEQ;2026-02-27;CSCO - Cisco Systems (tech rotation into networking hardware as AI fears weigh on software) 
LONGEQ;2026-02-27;SHEL - Shell (oil and commodity strength amid market caution and rotation) 
LONGEQ;2026-02-27;
LONGEQ;2026-02-28;2026-02-28 / 08:17 - Saturday
LONGEQ;2026-02-28;Recs:
LONGEQ;2026-02-28;NTES – NetEase (emerging Asia tech strength as regional markets rebound) 
LONGEQ;2026-02-28;XOM – Exxon Mobil (oil prices elevated on geopolitical strains) 
LONGEQ;2026-02-28;BP – BP (energy sector bid amid oil gains and risk?off rotation) 
LONGEQ;2026-02-28;PARA – Paramount Global (merger success momentum vs streaming peers) 
LONGEQ;2026-02-28;CVX – Chevron (value energy stocks outperforming defensives) 
LONGEQ;2026-02-28;
LONGEQ;2026-03-02;2026-03-02 / 08:15 - Monday
LONGEQ;2026-03-02;Recs:
LONGEQ;2026-03-02;XOM - Exxon Mobil (oil prices rising on Iran conflict risk lifting energy names) 
LONGEQ;2026-03-02;CVX - Chevron (energy sector strength on crude price upside) 
LONGEQ;2026-03-02;AXON - Axon Enterprise (reported strong earnings driving stock gains) 
LONGEQ;2026-03-02;WDC - Western Digital (AI?infrastructure stocks climbing with market) 
LONGEQ;2026-03-02;COIN - Coinbase Global (crypto stocks higher on Bitcoin rally) 
LONGEQ;2026-03-02;
LONGEQ;2026-03-03;2026-03-03 / 08:16 - Tuesday
LONGEQ;2026-03-03;Recs:
LONGEQ;2026-03-03;XOM - Exxon Mobil (oil prices surge on Middle East conflict)
LONGEQ;2026-03-03;CVX - Chevron (energy stocks rally amid supply concerns)
LONGEQ;2026-03-03;BA - Boeing (defense demand rising on geopolitical tension)
LONGEQ;2026-03-03;NOC - Northrop Grumman (defense sector strength on conflict news)
LONGEQ;2026-03-03;GLD - SPDR Gold Trust (safe?haven gold up on risk aversion) 
LONGEQ;2026-03-03;
LONGEQ;2026-03-04;2026-03-04 / 08:15 - Wednesday
LONGEQ;2026-03-04;
LONGEQ;2026-03-04;Recs:
LONGEQ;2026-03-04;XOM - Exxon Mobil (oil surge from Iran conflict and supply disruption risk) 
LONGEQ;2026-03-04;CVX - Chevron (energy equities bid as crude spikes on Hormuz threat) 
LONGEQ;2026-03-04;LMT - Lockheed Martin (defense demand rising after U.S.–Israel strikes on Iran) 
LONGEQ;2026-03-04;RTX - RTX Corp (military contracts and conflict-driven defense spending momentum) 
LONGEQ;2026-03-04;AVAV - AeroVironment (drone warfare demand and strong defense contract growth) 
LONGEQ;2026-03-04;
LONGEQ;2026-03-05;2026-03-05 / 08:15 - Thursday
LONGEQ;2026-03-05;
LONGEQ;2026-03-05;Recs:
LONGEQ;2026-03-05;XOM - Exxon Mobil (oil prices jump as Iran conflict disrupts supply routes) 
LONGEQ;2026-03-05;CVX - Chevron (energy majors bid with crude volatility and shipping disruption) 
LONGEQ;2026-03-05;LMT - Lockheed Martin (defense spending expectations rising with Middle East escalation) 
LONGEQ;2026-03-05;MRVL - Marvell Technology (AI data?center demand expected to lift earnings momentum) 
LONGEQ;2026-03-05;RTX - RTX Corp (missile defense and aerospace demand supported by geopolitical risk) 
LONGEQ;2026-03-05;
LONGEQ;2026-03-06;2026-03-06 / 08:16 - Friday
LONGEQ;2026-03-06;
LONGEQ;2026-03-06;Recs:
LONGEQ;2026-03-06;XOM - Exxon Mobil (oil disruption risk from Strait of Hormuz crisis pushing crude higher) 
LONGEQ;2026-03-06;CVX - Chevron (energy majors bid as Middle East conflict drives supply fears) 
LONGEQ;2026-03-06;LMT - Lockheed Martin (defense stocks supported by escalating Iran conflict) 
LONGEQ;2026-03-06;AVGO - Broadcom (AI chip demand forecast lifting semiconductor momentum) 
LONGEQ;2026-03-06;AMZN - Amazon (stock rising on AI infrastructure investment announcements) 
LONGEQ;2026-03-06;
LONGEQ;2026-03-07;2026-03-07 / 08:16 - Saturday
